Symbol,Exchange,Date,Time,CurrentVolume,LastPrice,NBB,NBO,ImbSide,ImbalanceSize, Notional Imbalance ,ImbalanceSource,ImbalanceType,ExchangeDate,ExchangeTime,MatchedSize,CurrentReferencePrice,NearIndicativePrice,FarIndicativePrice,Matched to Unmatched,Close,% move from Snashot to Close
TKR,UNEX,20200626,49:59.6,1221653,45,44.93,44.97,B,328880," $ 14,799,600.00 ",NYSE,C,20200626,50:00.0,281447,45,0,0,1.168532619,45.12,0.27%
TKR,UNEX,20200626,55:00.3,1348343,45.16,45.16,45.17,B,201311," $ 9,091,204.76 ",NYSE,I,20200626,55:00.3,455619,45.16,0,0,0.4418406607,45.12,-0.09%
TKR,UNEX,20191220,49:59.7,469386,55.97,55.97,55.98,B,118259," $ 6,618,956.23 ",NYSE,C,20191220,50:00.0,437082,55.975,0,0,0.270564791,56.08,0.20%
TKR,UNEX,20191220,55:00.3,499850,55.92,55.92,55.96,B,77611," $ 4,340,007.12 ",NYSE,I,20191220,55:00.2,501516,55.92,56.64,0,0.1547527895,56.08,0.29%
AWI,UNEX,20200626,50:00.2,471437,71.55,71.5,71.62,B,74013," $ 5,295,630.15 ",NYSE,C,20200626,50:00.0,163383,71.54,0,0,0.4530030664,71.7,0.21%
AWI,UNEX,20200626,55:00.3,505529,71.735,71.68,71.84,B,23925," $ 1,716,259.88 ",NYSE,I,20200626,55:00.5,303672,71.735,72.38,76.41,0.07878566348,71.7,-0.05%
ENR,UNEX,20200619,49:59.9,379386,46.95,46.95,46.99,B,145228," $ 6,818,454.60 ",NYSE,C,20200619,50:00.0,127084,46.96,0,0,1.14277171,47.05,0.21%
ENR,UNEX,20200619,55:00.4,423231,47.11,47.1,47.13,B,107602," $ 5,069,130.22 ",NYSE,I,20200619,55:00.3,169515,47.11,47.99,48.46,0.6347638852,47.05,-0.13%
ENR,UNEX,20191126,50:00.2,706752,50.825,50.82,50.83,B,23022," $ 1,170,093.15 ",NYSE,I,20191126,50:00.1,41040,50.82,52.1,0,0.5609649123,50.92,0.19%
ENR,UNEX,20190827,49:59.9,388786,35.755,35.75,35.76,B,71499," $ 2,556,446.75 ",NYSE,C,20190827,50:00.0,9934,35.75,0,0,7.197402859,35.58,-0.49%
ENR,UNEX,20190827,55:00.6,422265,35.69,35.7,35.72,B,100442," $ 3,584,774.98 ",NYSE,I,20190827,55:00.2,32559,35.7,4294.67,0,3.084922756,35.58,-0.31%
BRX,UNEX,20200626,50:00.2,3202006,12.5,12.49,12.51,B,101377," $ 1,267,212.50 ",NYSE,C,20200626,50:00.0,860912,12.49,0,0,0.1177553571,12.54,0.32%
BRX,UNEX,20191126,49:59.7,1817239,21.93,21.92,21.93,B,116132," $ 2,546,774.76 ",NYSE,C,20191126,50:00.0,244756,21.93,0,0,0.4744807073,21.93,0.00%
AXS,UNEX,20190827,50:00.4,201731,64.58,64.57,64.6,B,33973," $ 2,193,976.34 ",NYSE,I,20190827,50:00.5,7810,64.58,4294.67,0,4.34993598,64.43,-0.23%
PNM,UNEX,20190920,49:59.6,380767,51.545,51.54,51.55,B,50161," $ 2,585,548.75 ",NYSE,C,20190920,50:00.0,187949,51.56,0,0,0.2668862298,51.47,-0.15%
EXP,UNEX,20200626,50:00.2,288415,68.035,67.98,68.07,B,158621," $ 10,791,779.74 ",NYSE,C,20200626,50:00.0,245608,68.12,0,0,0.6458299404,68.91,1.29%
EXP,UNEX,20200626,55:00.3,350121,68.8,68.76,68.84,B,108751," $ 7,482,068.80 ",NYSE,I,20200626,55:00.3,320192,68.8,72.29,73.29,0.3396430891,68.91,0.16%
EXP,UNEX,20191220,49:59.7,185369,90.04,90.03,90.06,B,68719," $ 6,187,458.76 ",NYSE,C,20191220,50:00.0,168033,90.04,0,0,0.408961335,90.07,0.03%
EXP,UNEX,20191220,55:00.3,218793,90.05,90.03,90.08,B,52843," $ 4,758,512.15 ",NYSE,I,20191220,55:00.3,199069,90.08,91.11,0,0.2654506729,90.07,0.02%
EXP,UNEX,20190920,49:59.6,396377,90.8,90.75,90.78,B,164791," $ 14,963,022.80 ",NYSE,C,20190920,50:00.0,344438,90.765,0,0,0.4784344352,90.77,-0.03%
EXP,UNEX,20190920,55:00.3,423055,91.05,91.05,91.09,B,36271," $ 3,302,474.55 ",NYSE,I,20190920,55:00.2,462985,91.08,91.67,93.99,0.07834163094,90.77,-0.31%
WPX,UNEX,20200619,49:59.9,7820246,6.63,6.62,6.63,B,1398917," $ 9,274,819.71 ",NYSE,C,20200619,50:00.0,3057641,6.62,0,0,0.4575151236,6.59,-0.60%
WPX,UNEX,20200619,55:00.4,8232153,6.595,6.59,6.6,B,324221," $ 2,138,237.50 ",NYSE,I,20200619,55:00.3,4140821,6.6,6.7,6.92,0.07829872385,6.59,-0.08%
WPX,UNEX,20191220,49:59.7,7223628,13.235,13.23,13.24,B,1038909," $ 13,749,960.62 ",NYSE,C,20191220,50:00.0,1316063,13.235,0,0,0.7894067381,13.3,0.49%
WPX,UNEX,20191220,55:00.3,7583279,13.28,13.28,13.29,B,367107," $ 4,875,180.96 ",NYSE,I,20191220,55:00.2,2058060,13.29,13.5,0,0.178375266,13.3,0.15%
WPX,UNEX,20190920,49:59.6,6152204,10.96,10.96,10.97,B,223340," $ 2,447,806.40 ",NYSE,C,20190920,50:00.0,1663533,10.96,0,0,0.1342564289,11.01,0.46%
WPX,UNEX,20190920,55:00.8,6457921,10.995,10.99,11,B,227303," $ 2,499,196.49 ",NYSE,I,20190920,55:00.3,2169273,10.99,11.05,11.03,0.104783031,11.01,0.14%
CLDR,UNEX,20200626,50:00.2,9133365,13.645,13.65,13.66,B,1153202," $ 15,735,441.29 ",NYSE,C,20200626,50:00.0,2632232,13.64,0,0,0.4381080391,13.69,0.33%
CLDR,UNEX,20200626,55:00.3,10207168,13.73,13.73,13.74,B,854185," $ 11,727,960.05 ",NYSE,I,20200626,55:00.2,3384057,13.73,14.22,14.24,0.2524144836,13.69,-0.29%
CLDR,UNEX,20190920,49:59.6,5429394,8.975,8.97,8.98,B,151262," $ 1,357,576.45 ",NYSE,C,20190920,50:00.0,579985,8.98,0,0,0.2608032966,9.01,0.39%
CLDR,UNEX,20190827,49:59.9,3992965,6.8,6.79,6.8,B,352229," $ 2,395,157.20 ",NYSE,C,20190827,50:00.0,56490,6.8,0,0,6.235245176,6.8,0.00%
CLH,UNEX,20200626,50:01.2,199504,57.95,57.64,57.9,B,18452," $ 1,069,293.40 ",NYSE,I,20200626,50:00.4,138728,57.9,59.47,59.47,0.133008477,57.59,-0.62%
CLH,UNEX,20200619,50:01.4,227540,61.105,61.06,61.15,B,36093," $ 2,205,462.77 ",NYSE,I,20200619,50:00.4,70178,61.26,67.67,0,0.5143064778,61.23,0.20%
CLH,UNEX,20190920,49:59.6,159918,76.66,76.6,76.64,B,80302," $ 6,155,951.32 ",NYSE,C,20190920,50:00.0,57542,76.65,0,0,1.395537173,76.75,0.12%
CLH,UNEX,20190920,55:00.3,178597,77.03,76.99,77.05,B,58176," $ 4,481,297.28 ",NYSE,I,20190920,55:00.2,94741,77,4294.67,0,0.6140530499,76.75,-0.36%
NRZ,UNEX,20190920,49:59.6,3007917,15.18,15.17,15.18,B,120096," $ 1,823,057.28 ",NYSE,C,20190920,50:00.0,1309574,15.17,0,0,0.09170615788,15.21,0.20%
SF,UNEX,20200626,50:00.2,260493,44.59,44.52,44.66,B,140966," $ 6,285,673.94 ",NYSE,C,20200626,50:00.0,127217,44.665,0,0,1.108075179,44.72,0.29%
SF,UNEX,20200626,55:00.3,314015,44.93,44.86,44.93,B,64171," $ 2,883,203.03 ",NYSE,I,20200626,55:00.2,226843,44.93,47.8,0,0.2828872833,44.72,-0.47%
SF,UNEX,20191220,49:59.7,343210,61.97,61.95,61.97,B,71846," $ 4,452,296.62 ",NYSE,C,20191220,50:00.0,302573,61.9,0,0,0.237450136,62.14,0.27%
SF,UNEX,20191220,54:59.8,353383,62,61.98,62.01,B,36974," $ 2,292,388.00 ",NYSE,I,20191220,55:00.2,339204,61.99,62.97,63.07,0.1090022523,62.14,0.23%
SF,UNEX,20190920,49:59.6,337041,57.33,57.32,57.34,B,123547," $ 7,082,949.51 ",NYSE,C,20190920,50:00.0,312775,57.33,0,0,0.3950027975,57.3,-0.05%
SF,UNEX,20190827,50:00.4,269985,51.37,51.37,51.39,B,36187," $ 1,858,926.19 ",NYSE,I,20190827,50:00.4,28207,51.38,4294.67,0,1.282908498,51.19,-0.35%
CR,UNEX,20200626,55:00.3,508220,56.31,56.31,56.32,B,18179," $ 1,023,659.49 ",NYSE,I,20200626,55:00.5,245553,56.31,57.09,0,0.07403289717,56.35,0.07%
CR,UNEX,20200619,49:59.9,329272,55.065,55.04,55.09,B,103548," $ 5,701,870.62 ",NYSE,C,20200619,50:00.0,138498,55.08,0,0,0.7476497856,54.99,-0.14%
CR,UNEX,20200619,54:59.9,344482,55.16,55.14,55.17,B,20424," $ 1,126,587.84 ",NYSE,I,20200619,55:00.2,231861,55.17,55.63,56.83,0.08808725918,54.99,-0.31%
CR,UNEX,20190920,50:00.6,138313,80.64,80.63,80.68,B,18066," $ 1,456,842.24 ",NYSE,I,20190920,50:00.5,109865,80.68,82.01,82.17,0.1644381741,80.63,-0.01%
BRFS,UNEX,20191220,49:59.7,677304,8.445,8.44,8.45,B,417103," $ 3,522,434.84 ",NYSE,C,20191220,50:00.0,128434,8.445,0,0,3.247605774,8.49,0.53%
BRFS,UNEX,20191220,55:00.3,779164,8.455,8.45,8.46,B,119629," $ 1,011,463.20 ",NYSE,I,20191220,55:00.2,432045,8.455,8.54,0,0.2768901388,8.49,0.41%
BRFS,UNEX,20190920,49:59.6,1706606,9.18,9.17,9.18,B,172468," $ 1,583,256.24 ",NYSE,C,20190920,50:00.0,363024,9.18,0,0,0.4750870466,9.2,0.22%
AMG,UNEX,20200619,49:59.9,399572,74.865,74.83,74.91,B,86367," $ 6,465,865.46 ",NYSE,C,20200619,50:00.0,258417,74.87,0,0,0.3342156282,75.23,0.49%
AMG,UNEX,20200619,54:59.9,424162,75.35,75.26,75.34,B,18250," $ 1,375,137.50 ",NYSE,I,20200619,55:00.2,347458,75.35,75.86,77.74,0.05252433388,75.23,-0.16%
AMG,UNEX,20191126,49:59.7,646850,85.63,85.6,85.61,B,93396," $ 7,997,499.48 ",NYSE,C,20191126,50:00.0,1009217,85.64,0,0,0.09254303088,85.65,0.02%
AMG,UNEX,20190920,55:00.3,351590,85.79,85.79,85.87,B,17131," $ 1,469,668.49 ",NYSE,I,20190920,55:00.2,228792,85.835,87.05,0,0.07487586979,85.65,-0.16%
AJRD,UNEX,20190920,50:00.6,444018,51.62,51.61,51.63,B,26760," $ 1,381,351.20 ",NYSE,I,20190920,50:00.5,377606,51.62,52.31,52.31,0.07086751799,51.5,-0.23%
NAV,UNEX,20200626,50:01.2,598888,27.79,27.75,27.82,B,36995," $ 1,028,091.05 ",NYSE,I,20200626,50:00.5,126448,27.81,29.53,29.53,0.2925708592,27.73,-0.22%
PRLB,UNEX,20190920,50:00.6,103712,104.74,104.63,104.77,B,15982," $ 1,673,954.68 ",NYSE,I,20190920,50:00.5,67494,104.65,107.79,107.99,0.2367914185,105.13,0.37%
PRLB,UNEX,20190920,55:00.8,107462,105.11,104.99,105.18,B,12036," $ 1,265,103.96 ",NYSE,I,20190920,55:00.3,83986,104.99,107.19,107.99,0.1433095992,105.13,0.02%
PRLB,UNEX,20190827,50:00.4,206078,90.35,90.26,90.36,B,11165," $ 1,008,757.75 ",NYSE,I,20190827,50:00.5,5398,90.24,115,0,2.068358651,89.99,-0.40%
SR,UNEX,20191220,50:01.2,246939,84.27,84.26,84.29,B,21253," $ 1,790,990.31 ",NYSE,I,20191220,50:00.5,150743,84.3,86.97,0,0.1409883046,84.28,0.01%
SR,UNEX,20191220,54:59.8,256588,84.25,84.24,84.28,B,44913," $ 3,783,920.25 ",NYSE,I,20191220,55:00.2,176303,84.23,85.24,0,0.2547489266,84.28,0.04%
SR,UNEX,20190920,50:00.6,218618,86.29,86.28,86.31,B,43971," $ 3,794,257.59 ",NYSE,I,20190920,50:00.6,130013,86.28,88.44,88.84,0.3382046411,86.27,-0.02%
HXL,UNEX,20200626,50:01.2,1396783,43.72,43.68,43.73,B,38463," $ 1,681,602.36 ",NYSE,I,20200626,50:00.4,533195,43.68,44.66,44.66,0.07213683549,44,0.64%
HXL,UNEX,20200529,50:02.2,847274,36.13,36.12,36.22,B,33284," $ 1,202,550.92 ",NYSE,I,20200529,50:00.9,85194,36.05,4294.67,0,0.39068479,36.19,0.17%
HXL,UNEX,20191220,50:01.7,476989,73.72,73.71,73.73,B,49264," $ 3,631,742.08 ",NYSE,I,20191220,50:00.8,117125,73.71,76,0,0.4206104589,73.74,0.03%
HXL,UNEX,20190920,50:00.6,242527,83.31,83.31,83.32,B,14358," $ 1,196,164.98 ",NYSE,I,20190920,50:00.5,274410,83.32,83.98,83.98,0.05232316607,83,-0.37%
KBR,UNEX,20200626,50:01.7,976084,22.16,22.11,22.18,B,45319," $ 1,004,269.04 ",NYSE,I,20200626,50:00.6,238325,22.18,22.32,22.32,0.1901562992,22.14,-0.09%
KBR,UNEX,20191220,55:00.3,1286460,30.575,30.58,30.59,B,96383," $ 2,946,910.23 ",NYSE,I,20191220,55:00.2,1023871,30.58,30.78,0,0.09413588235,30.65,0.25%
KBR,UNEX,20190920,49:59.6,982184,25.32,25.31,25.32,B,241561," $ 6,116,324.52 ",NYSE,C,20190920,50:00.0,386316,25.32,0,0,0.6252938009,25.39,0.28%
LCII,UNEX,20191220,49:59.7,155557,106.67,106.64,106.7,B,241916," $ 25,805,179.72 ",NYSE,C,20191220,50:00.0,189884,106.67,0,0,1.274019928,107.16,0.46%
LCII,UNEX,20191220,55:00.3,195409,107.99,107.74,108,B,208690," $ 22,536,433.10 ",NYSE,I,20191220,55:00.2,224533,107.99,4294.67,0,0.9294402159,107.16,-0.77%
CWH,UNEX,20200619,49:59.9,2788511,27,26.98,27.02,B,173610," $ 4,687,470.00 ",NYSE,C,20200619,50:00.0,357584,27.02,0,0,0.4855083001,27.02,0.07%
CWH,UNEX,20200619,54:59.9,2860119,27.16,27.14,27.17,B,84900," $ 2,305,884.00 ",NYSE,I,20200619,55:00.1,456728,27.16,28.49,0,0.1858874429,27.02,-0.52%
CWH,UNEX,20190920,49:59.6,565861,8.76,8.75,8.76,B,305656," $ 2,677,546.56 ",NYSE,C,20190920,50:00.0,443321,8.76,0,0,0.6894688048,8.76,0.00%
CWH,UNEX,20190920,55:00.3,624523,8.74,8.73,8.75,B,356426," $ 3,115,163.24 ",NYSE,I,20190920,55:00.2,443913,8.74,8.76,0,0.8029185899,8.76,0.23%
LAZ,UNEX,20200626,50:00.2,347567,27.15,27.11,27.19,B,56311," $ 1,528,843.65 ",NYSE,C,20200626,50:00.0,364533,27.22,0,0,0.1544743549,27.23,0.29%
LAZ,UNEX,20200619,49:59.9,395304,29.69,29.7,29.73,B,204531," $ 6,072,525.39 ",NYSE,C,20200619,50:00.0,1108338,29.69,0,0,0.1845384711,30.1,1.38%
LAZ,UNEX,20200619,54:59.9,441076,29.95,29.95,29.96,B,182076," $ 5,453,176.20 ",NYSE,I,20200619,55:00.1,1137467,29.95,31.03,31.03,0.160071457,30.1,0.50%
LAZ,UNEX,20190920,49:59.6,424830,35.415,35.41,35.42,B,78385," $ 2,776,004.78 ",NYSE,C,20190920,50:00.0,253201,35.415,0,0,0.3095761865,35.31,-0.30%
GRA,UNEX,20200626,49:59.6,432995,48.45,48.45,48.47,B,265406," $ 12,858,920.70 ",NYSE,C,20200626,50:00.0,182672,48.46,0,0,1.452910134,48.94,1.01%
GRA,UNEX,20200626,55:00.3,497032,48.86,48.85,48.87,B,152986," $ 7,474,895.96 ",NYSE,I,20200626,55:00.3,314907,48.87,51.43,52,0.4858132719,48.94,0.16%
GRA,UNEX,20191126,50:01.2,335095,67.41,67.39,67.41,B,23683," $ 1,596,471.03 ",NYSE,I,20191126,50:00.9,4709,67.41,77.49,0,5.029305585,67.45,0.06%
GRA,UNEX,20190920,49:59.6,804371,67.49,67.48,67.5,B,133375," $ 9,001,478.75 ",NYSE,C,20190920,50:00.0,290385,67.47,0,0,0.4593040274,67.65,0.24%
GRA,UNEX,20190920,55:00.8,824322,67.64,67.62,67.63,B,64333," $ 4,351,484.12 ",NYSE,I,20190920,55:00.3,355825,67.63,68.7,69.26,0.1807995503,67.65,0.01%
NVT,UNEX,20200626,50:00.2,404080,18,17.99,18,B,57744," $ 1,039,392.00 ",NYSE,C,20200626,50:00.0,229273,18,0,0,0.2518569566,17.99,-0.06%
NVT,UNEX,20190920,49:59.6,1298659,21.79,21.78,21.8,B,469288," $ 10,225,785.52 ",NYSE,C,20190920,50:00.0,1900778,21.785,0,0,0.2468925882,21.88,0.41%
NVT,UNEX,20190920,55:02.8,1363716,21.885,21.88,21.89,B,59614," $ 1,304,652.39 ",NYSE,I,20190920,55:01.2,2251023,21.88,21.9,22.22,0.02648307014,21.88,-0.02%
FOUR,UNEX,20200619,49:59.9,1063804,41.07,40.97,41.13,B,100616," $ 4,132,299.12 ",NYSE,C,20200619,50:00.0,4167,41.07,0,0,24.14590833,41.75,1.66%
FOUR,UNEX,20200619,55:01.0,1135350,42.18,42.07,42.29,B,73172," $ 3,086,394.96 ",NYSE,I,20200619,55:00.6,31875,42.33,0,0,2.295592157,41.75,-1.02%
FL,UNEX,20200529,49:59.7,2103419,27.49,27.47,27.49,B,122428," $ 3,365,545.72 ",NYSE,C,20200529,50:00.0,122309,27.49,0,0,1.000972946,27.7,0.76%
FL,UNEX,20191220,49:59.7,2220569,39.84,39.83,39.84,B,243597," $ 9,704,904.48 ",NYSE,C,20191220,50:00.0,670019,39.83,0,0,0.3635673018,39.93,0.23%
FL,UNEX,20191220,54:59.8,2331090,39.815,39.81,39.82,B,149834," $ 5,965,640.71 ",NYSE,I,20191220,55:00.2,837837,39.82,41.04,0,0.1788343079,39.93,0.29%
FL,UNEX,20190827,49:59.9,2458407,35.535,35.53,35.54,B,148625," $ 5,281,389.38 ",NYSE,C,20190827,50:00.0,86274,35.53,0,0,1.722709043,35.32,-0.61%
FL,UNEX,20190827,55:00.6,2538379,35.51,35.51,35.53,B,87871," $ 3,120,299.21 ",NYSE,I,20190827,55:00.2,158998,35.53,36.67,37.32,0.5526547504,35.32,-0.54%
ORA,UNEX,20190920,50:00.6,160457,73.16,73.02,73.13,B,39314," $ 2,876,212.24 ",NYSE,I,20190920,50:00.4,30484,73,76.87,76.87,1.28966015,73.21,0.07%
ORA,UNEX,20190920,55:00.3,167025,73.2825,73.26,73.29,B,24062," $ 1,763,323.52 ",NYSE,I,20190920,55:00.2,43106,73.29,74.69,76.87,0.5582053542,73.21,-0.10%
ALE,UNEX,20200619,50:01.4,521145,54.96,54.49,54.95,B,29596," $ 1,626,596.16 ",NYSE,I,20200619,50:00.6,124932,54.89,70,0,0.2368968719,54.48,-0.87%
ALE,UNEX,20190920,49:59.6,205548,87.3,87.27,87.32,B,61530," $ 5,371,569.00 ",NYSE,C,20190920,50:00.0,147714,87.28,0,0,0.4165481945,87.29,-0.01%
GTES,UNEX,20191220,49:59.7,435782,13.21,13.2,13.22,B,104688," $ 1,382,928.48 ",NYSE,C,20191220,50:00.0,70481,13.21,0,0,1.485336474,13.29,0.61%
BVN,UNEX,20190920,55:00.3,838527,14.72,14.71,14.72,B,94566," $ 1,392,011.52 ",NYSE,I,20190920,55:00.2,1186257,14.72,14.95,0,0.07971797005,14.83,0.75%
CC,UNEX,20200619,49:59.9,1228541,15.76,15.76,15.78,B,254855," $ 4,016,514.80 ",NYSE,C,20200619,50:00.0,529566,15.76,0,0,0.4812525729,15.83,0.44%
CC,UNEX,20191220,49:59.7,3212738,17.875,17.87,17.88,B,89393," $ 1,597,899.88 ",NYSE,C,20191220,50:00.0,869164,17.875,0,0,0.1028494047,17.99,0.64%
CC,UNEX,20190920,49:59.6,2466637,16.15,16.15,16.16,B,218189," $ 3,523,752.35 ",NYSE,C,20190920,50:00.0,571362,16.15,0,0,0.3818752385,16.19,0.25%
CC,UNEX,20190827,49:59.9,3413866,12.275,12.27,12.28,B,576802," $ 7,080,244.55 ",NYSE,C,20190827,50:00.0,3674368,12.27,0,0,0.1569799214,12.36,0.69%
CC,UNEX,20190827,55:01.6,3590296,12.28,12.28,12.29,B,625675," $ 7,683,289.00 ",NYSE,I,20190827,55:00.6,4133299,12.28,12.39,12.48,0.1513742413,12.36,0.65%
TMHC,UNEX,20200626,50:00.2,806606,17.99,17.99,18,B,236070," $ 4,246,899.30 ",NYSE,C,20200626,50:00.0,420758,17.99,0,0,0.5610588509,17.97,-0.11%
TMHC,UNEX,20200626,55:00.3,893681,17.96,17.96,17.97,B,190523," $ 3,421,793.08 ",NYSE,I,20200626,55:00.5,604587,17.96,18.94,19.15,0.3151291708,17.97,0.06%
TMHC,UNEX,20191126,49:59.7,1334767,23.675,23.67,23.68,B,53264," $ 1,261,025.20 ",NYSE,C,20191126,50:00.0,85042,23.68,0,0,0.6263258155,23.71,0.15%
KBH,UNEX,20200626,50:00.2,3342081,28.59,28.58,28.59,B,51419," $ 1,470,069.21 ",NYSE,C,20200626,50:00.0,212907,28.59,0,0,0.2415092035,28.58,-0.03%
KBH,UNEX,20200626,55:00.3,3493841,28.58,28.57,28.58,B,96378," $ 2,754,483.24 ",NYSE,I,20200626,55:00.2,228821,28.58,31.34,30.47,0.421193859,28.58,0.00%
KBH,UNEX,20191220,49:59.7,1356335,33.9115,33.91,33.92,B,159616," $ 5,412,817.98 ",NYSE,C,20191220,50:00.0,268745,33.92,0,0,0.5939310499,33.91,0.00%
KBH,UNEX,20191220,55:00.3,1449570,33.922,33.92,33.93,B,92752," $ 3,146,333.34 ",NYSE,I,20191220,55:00.6,360901,33.92,34.31,34.54,0.2570012275,33.91,-0.04%
KBH,UNEX,20190920,49:59.6,1251099,31.465,31.46,31.47,B,69442," $ 2,184,992.53 ",NYSE,C,20190920,50:00.0,132327,31.47,0,0,0.5247757449,31.47,0.02%
LXP,UNEX,20200529,49:59.7,1966328,9.685,9.68,9.69,B,263007," $ 2,547,222.80 ",NYSE,C,20200529,50:00.0,1422271,9.69,0,0,0.1849204547,9.72,0.36%
RAMP,UNEX,20200619,49:59.9,1032530,44.175,44.21,44.26,B,344741," $ 15,228,933.68 ",NYSE,C,20200619,50:00.0,306446,44.26,0,0,1.12496492,44.66,1.10%
RAMP,UNEX,20200619,55:00.4,1096591,44.58,44.54,44.62,B,172010," $ 7,668,205.80 ",NYSE,I,20200619,55:00.3,513728,44.62,45.72,0,0.3348269902,44.66,0.18%
RAMP,UNEX,20200529,55:00.3,664842,50.49,50.47,50.51,B,27675," $ 1,397,310.75 ",NYSE,I,20200529,55:00.6,151603,50.49,52.84,0,0.182549158,50.43,-0.12%
RAMP,UNEX,20190920,49:59.6,581920,46.75,46.74,46.75,B,76401," $ 3,571,746.75 ",NYSE,C,20190920,50:00.0,446520,46.74,0,0,0.1711031981,46.71,-0.09%
UNVR,UNEX,20200619,55:01.0,5319247,16.87,16.86,16.87,B,409598," $ 6,909,918.26 ",NYSE,I,20200619,55:00.6,10582922,16.87,16.94,16.87,0.03870367749,16.9,0.18%
UNVR,UNEX,20200529,50:00.2,1602287,15.3,15.3,15.31,B,181598," $ 2,778,449.40 ",NYSE,C,20200529,50:00.0,186884,15.29,0,0,0.9717150746,15.46,1.05%
UNVR,UNEX,20200529,55:00.3,1739900,15.41,15.41,15.42,B,256675," $ 3,955,361.75 ",NYSE,I,20200529,55:00.6,282432,15.42,15.78,17.79,0.9088028269,15.46,0.32%
UNVR,UNEX,20190920,49:59.6,725337,22,21.99,22,B,205383," $ 4,518,426.00 ",NYSE,C,20190920,50:00.0,185816,22,0,0,1.105303096,22,0.00%
AL,UNEX,20200626,50:00.2,739323,27.94,27.94,27.96,B,359676," $ 10,049,347.44 ",NYSE,C,20200626,50:00.0,290738,27.95,0,0,1.237113828,27.94,0.00%
AL,UNEX,20200626,55:00.3,797428,28.2,28.17,28.21,B,274575," $ 7,743,015.00 ",NYSE,I,20200626,55:00.3,374170,28.2,31.64,0,0.7338241976,27.94,-0.92%
AL,UNEX,20200619,49:59.9,1160871,30.275,30.27,30.28,B,58579," $ 1,773,479.23 ",NYSE,C,20200619,50:00.0,47377,30.27,0,0,1.236443844,30.15,-0.41%
AL,UNEX,20200529,50:00.2,1303894,30,29.99,30.01,B,116327," $ 3,489,810.00 ",NYSE,C,20200529,50:00.0,129347,30,0,0,0.8993405336,30.11,0.37%
AL,UNEX,20191220,49:59.7,263092,48.09,48.08,48.09,B,125562," $ 6,038,276.58 ",NYSE,C,20191220,50:00.0,106974,48.07,0,0,1.173761849,48.16,0.15%
AL,UNEX,20191220,55:00.3,283098,48.11,48.1,48.11,B,106160," $ 5,107,357.60 ",NYSE,I,20191220,55:00.6,146939,48.11,50,0,0.722476674,48.16,0.10%
AL,UNEX,20190920,49:59.6,266521,42.6,42.59,42.6,B,74234," $ 3,162,368.40 ",NYSE,C,20190920,50:00.0,40778,42.59,0,0,1.820442395,42.68,0.19%
AL,UNEX,20190920,55:01.8,287217,42.76,42.75,42.77,B,54028," $ 2,310,237.28 ",NYSE,I,20190920,55:00.7,74446,42.76,44.81,0,0.7257340891,42.68,-0.19%
CNNE,UNEX,20200626,50:00.7,2305298,39.45,39.42,39.44,B,140995," $ 5,562,252.75 ",NYSE,C,20200626,50:00.0,266141,39.46,0,0,0.5297755701,39.2,-0.63%
CNNE,UNEX,20200619,49:59.9,1291364,38.12,38.1,38.15,B,148354," $ 5,655,254.48 ",NYSE,C,20200619,50:00.0,89117,38.14,0,0,1.664710437,38.26,0.37%
CNNE,UNEX,20200619,54:59.9,1365243,38.28,38.25,38.31,B,64237," $ 2,458,992.36 ",NYSE,I,20200619,55:00.2,190136,38.3,39.86,0,0.3378476459,38.26,-0.05%
CNNE,UNEX,20200529,50:01.7,245254,36.74,36.74,36.81,B,46423," $ 1,705,581.02 ",NYSE,I,20200529,50:00.8,66859,36.72,37.93,37.93,0.6943418238,36.83,0.24%
CNNE,UNEX,20190920,50:00.6,338968,27.99,27.98,28.03,B,139243," $ 3,897,411.57 ",NYSE,C,20190920,50:00.0,49936,27.97,0,0,2.788429189,28.12,0.46%
CNNE,UNEX,20190920,55:00.3,356286,28.22,28.17,28.21,B,56772," $ 1,602,105.84 ",NYSE,I,20190920,55:00.2,122838,28.21,28.69,0,0.4621696869,28.12,-0.35%
CBU,UNEX,20190920,49:59.6,220976,63.1,63.02,63.08,B,91715," $ 5,787,216.50 ",NYSE,C,20190920,50:00.0,68843,63.08,0,0,1.332234214,63.26,0.25%
CBU,UNEX,20190920,55:00.3,240377,63.44,63.42,63.51,B,41706," $ 2,645,828.64 ",NYSE,I,20190920,55:00.2,115426,63.44,65.45,0,0.3613224057,63.26,-0.28%
NJR,UNEX,20200529,49:59.7,288952,35.02,35.02,35.06,B,75792," $ 2,654,235.84 ",NYSE,C,20200529,50:00.0,90114,35.01,0,0,0.8410679806,35.12,0.29%
NJR,UNEX,20200529,55:00.3,324130,35.24,35.22,35.26,B,56245," $ 1,982,073.80 ",NYSE,I,20200529,55:00.6,162055,35.26,39.4,0,0.3470735244,35.12,-0.34%
NJR,UNEX,20191220,49:59.7,682617,45.535,45.52,45.53,B,170216," $ 7,750,785.56 ",NYSE,C,20191220,50:00.0,336177,45.54,0,0,0.5063285115,45.46,-0.16%
NJR,UNEX,20191220,55:00.3,724655,45.535,45.52,45.54,B,248557," $ 11,318,043.00 ",NYSE,I,20191220,55:00.2,381031,45.54,0,0,0.6523275009,45.46,-0.16%
